"";"NU_IDADE_REFERENCIA";"CO_MUNICIPIO_END";"CO_UF_END";"CO_MUNICIPIO_END";"TP_DEPENDENCIA";"TP_ETAPA_ENSINO";"CO_REGIAO";"CO_MESORREGIAO";"CO_UF";"CO_MUNICIPIO";"CO_DISTRITO"
"1475";14;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1476";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1477";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1478";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1479";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1480";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1481";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1482";18;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1483";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1484";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1485";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1486";10;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"1487";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1488";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1489";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1490";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1491";3;1301902;13;1301902;4;1;1;1303;13;1301902;130190205
"1492";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1493";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1494";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1495";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1496";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1497";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1498";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1499";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1500";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1501";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"1502";26;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"1503";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1504";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1505";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1506";7;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1507";6;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"1508";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1509";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1510";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1511";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1512";24;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1513";14;1301902;13;1301902;4;41;1;1303;13;1301902;130190205
"1514";43;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1515";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1516";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1517";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1518";3;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"1519";9;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1520";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"1521";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1522";42;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1523";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1524";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1525";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1526";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1527";6;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"1528";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1529";8;1301902;13;1301902;4;16;1;1303;13;1301902;130190205
"1530";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1531";15;1301902;13;1301902;4;41;1;1303;13;1301902;130190205
"1532";7;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"1533";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1534";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"1535";39;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1536";3;1301902;13;1301902;4;1;1;1303;13;1301902;130190205
"1537";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1538";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1539";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1540";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1541";61;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1542";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1543";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1544";18;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"1545";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1546";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1547";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1548";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1549";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1550";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1551";3;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"1552";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1553";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1554";13;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1555";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1556";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1557";11;1302603;13;1302603;3;19;1;1303;13;1301902;130190205
"1558";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1559";26;NA;NA;NA;3;70;1;1303;13;1301902;130190205
"1560";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1561";64;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1562";18;1301902;13;1301902;4;39;1;1303;13;1301902;130190205
"1563";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1564";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1565";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1566";16;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1567";13;NA;NA;NA;3;21;1;1303;13;1301902;130190205
"1568";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1569";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"1570";11;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"1571";31;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1572";21;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1573";23;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"1574";24;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"1575";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1576";55;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1577";14;NA;NA;NA;2;41;1;1303;13;1301902;130190205
"1578";15;NA;NA;NA;2;25;1;1303;13;1301902;130190205
"1579";15;1304005;13;1304005;2;25;1;1303;13;1301902;130190205
"1580";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1581";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1582";14;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1583";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1584";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1585";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1586";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1587";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1588";16;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1589";6;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"1590";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"1591";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"1592";7;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"1593";8;1301902;13;1301902;2;15;1;1303;13;1301902;130190205
"1594";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1595";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1596";14;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1597";14;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1598";14;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1599";23;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1600";32;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1601";12;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1602";13;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1603";6;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1604";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1605";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1606";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1607";18;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1608";15;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1609";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1610";13;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1611";13;NA;NA;NA;2;21;1;1303;13;1301902;130190205
"1612";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1613";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1614";18;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1615";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1616";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1617";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1618";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1619";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1620";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1621";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1622";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1623";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1624";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1625";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1626";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1627";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1628";13;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1629";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1630";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1631";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1632";11;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1633";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1634";26;1301902;13;1301902;4;39;1;1303;13;1301902;130190205
"1635";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1636";17;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1637";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1638";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1639";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1640";14;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1641";45;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1642";38;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1643";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1644";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1645";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1646";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1647";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1648";16;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1649";3;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"1650";9;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1651";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1652";13;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1653";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"1654";35;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1655";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1656";29;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1657";13;NA;NA;NA;2;21;1;1303;13;1301902;130190205
"1658";15;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1659";6;1301902;13;1301902;2;14;1;1303;13;1301902;130190205
"1660";13;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"1661";11;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1662";16;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1663";13;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1664";10;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"1665";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1666";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1667";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1668";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1669";28;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1670";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1671";15;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1672";5;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1673";3;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"1674";10;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1675";15;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1676";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"1677";27;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1678";15;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1679";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1680";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"1681";15;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1682";13;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1683";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1684";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1685";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1686";14;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1687";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1688";7;1301902;13;1301902;4;15;1;1303;13;1301902;130190205
"1689";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1690";12;1301902;13;1301902;3;19;1;1303;13;1301902;130190205
"1691";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1692";18;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1693";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1694";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1695";10;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1696";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1697";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1698";20;1301902;13;1301902;2;40;1;1303;13;1301902;130190205
"1699";9;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1700";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1701";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1702";6;1301902;13;1301902;4;14;1;1303;13;1301902;130190205
"1703";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1704";37;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1705";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1706";14;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1707";12;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1708";13;1301902;13;1301902;4;21;1;1303;13;1301902;130190205
"1709";7;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1710";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1711";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1712";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1713";42;1301902;13;1301902;3;69;1;1303;13;1301902;130190205
"1714";12;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1715";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"1716";14;1301902;13;1301902;2;41;1;1303;13;1301902;130190205
"1717";3;1301902;13;1301902;3;1;1;1303;13;1301902;130190205
"1718";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1719";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1720";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1721";14;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1722";10;1301902;13;1301902;2;18;1;1303;13;1301902;130190205
"1723";18;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1724";17;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1725";17;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1726";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1727";18;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1728";21;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1729";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1730";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1731";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"1732";19;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1733";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1734";28;1301902;13;1301902;3;70;1;1303;13;1301902;130190205
"1735";10;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1736";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1737";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1738";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1739";9;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1740";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1741";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1742";7;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1743";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1744";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1745";12;1301902;13;1301902;4;19;1;1303;13;1301902;130190205
"1746";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1747";13;1301902;13;1301902;4;21;1;1303;13;1301902;130190205
"1748";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1749";15;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1750";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1751";18;NA;NA;NA;3;70;1;1303;13;1301902;130190205
"1752";9;1301902;13;1301902;4;17;1;1303;13;1301902;130190205
"1753";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1754";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1755";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1756";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1757";10;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1758";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"1759";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1760";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1761";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1762";31;NA;NA;NA;1;40;1;1303;13;1301902;130190205
"1763";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1764";16;1301902;13;1301902;1;30;1;1303;13;1301902;130190205
"1765";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1766";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1767";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1768";5;NA;NA;NA;3;2;1;1303;13;1301902;130190205
"1769";13;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1770";12;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1771";17;1301902;13;1301902;4;39;1;1303;13;1301902;130190205
"1772";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1773";16;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1774";6;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1775";7;1301902;13;1301902;3;NA;1;1303;13;1301902;130190205
"1776";7;1301902;13;1301902;3;14;1;1303;13;1301902;130190205
"1777";10;1301902;13;1301902;3;18;1;1303;13;1301902;130190205
"1778";15;1301902;13;1301902;3;41;1;1303;13;1301902;130190205
"1779";13;1301902;13;1301902;4;21;1;1303;13;1301902;130190205
"1780";8;1301902;13;1301902;3;16;1;1303;13;1301902;130190205
"1781";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1782";9;1301902;13;1301902;3;17;1;1303;13;1301902;130190205
"1783";4;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1784";18;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1785";16;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1786";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1787";11;1301902;13;1301902;2;19;1;1303;13;1301902;130190205
"1788";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1789";4;1301902;13;1301902;4;2;1;1303;13;1301902;130190205
"1790";14;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1791";46;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1792";17;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1793";6;1301902;13;1301902;2;14;1;1303;13;1301902;130190205
"1794";12;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1795";14;1301902;13;1301902;2;20;1;1303;13;1301902;130190205
"1796";12;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
"1797";21;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1798";7;1301902;13;1301902;3;15;1;1303;13;1301902;130190205
"1799";18;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1800";29;1301902;13;1301902;2;25;1;1303;13;1301902;130190205
"1801";18;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1802";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1803";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1804";19;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1805";20;1301902;13;1301902;2;27;1;1303;13;1301902;130190205
"1806";5;1301902;13;1301902;3;2;1;1303;13;1301902;130190205
"1807";12;1301902;13;1301902;3;20;1;1303;13;1301902;130190205
"1808";13;1301902;13;1301902;3;21;1;1303;13;1301902;130190205
"1809";17;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1810";8;1301902;13;1301902;2;16;1;1303;13;1301902;130190205
"1811";16;1301902;13;1301902;2;26;1;1303;13;1301902;130190205
"1812";25;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1813";28;1301902;13;1301902;2;71;1;1303;13;1301902;130190205
"1814";13;1301902;13;1301902;2;21;1;1303;13;1301902;130190205
